Frequenz Impedanz Phase
4.7754612923e+04 1.0000000000e+06 -180.0000000000
4.7856631326e+04 1.0000000000e+06 -180.0000000000
4.7958649730e+04 1.0000000000e+06 -180.0000000000
4.8060668134e+04 1.0000000000e+06 -180.0000000000
4.8162686537e+04 1.0000000000e+06 -180.0000000000
4.8264704941e+04 1.0000000000e+06 -180.0000000000
4.8366723345e+04 1.0000000000e+06 -180.0000000000
4.8468741748e+04 1.0000000000e+06 -180.0000000000
4.8570760152e+04 1.0000000000e+06 -180.0000000000
4.8672778556e+04 1.0000000000e+06 -180.0000000000
4.8774796959e+04 1.0000000000e+06 -180.0000000000
4.8876815363e+04 1.0000000000e+06 -180.0000000000
4.8978833767e+04 1.0000000000e+06 -180.0000000000
4.9080852170e+04 1.0000000000e+06 -180.0000000000
4.9182870574e+04 1.0000000000e+06 -180.0000000000
4.9284888978e+04 1.0000000000e+06 -180.0000000000
4.9386907381e+04 1.0000000000e+06 -180.0000000000
4.9488925785e+04 1.0000000000e+06 -180.0000000000
4.9590944189e+04 1.0000000000e+06 -180.0000000000
4.9692962593e+04 1.0000000000e+06 -180.0000000000
4.9794980996e+04 1.0000000000e+06 -180.0000000000
4.9896999400e+04 1.0000000000e+06 -180.0000000000
4.9999017804e+04 1.0000000000e+06 -180.0000000000
5.0101036207e+04 1.0000000000e+06 -180.0000000000
5.0203054611e+04 1.0000000000e+06 -180.0000000000
5.0305073015e+04 1.0000000000e+06 -180.0000000000
5.0407091418e+04 1.0000000000e+06 -180.0000000000
5.0509109822e+04 1.0000000000e+06 -180.0000000000
