Frequenz Impedanz Phase
3.8674974995e+04 9.3203162995e+05 -21.2462434933
3.8776993399e+04 9.3170852266e+05 -21.2972718736
3.8879011802e+04 9.3138490131e+05 -21.3482648458
3.8981030206e+04 9.3106076798e+05 -21.3992223659
3.9083048610e+04 9.3073612475e+05 -21.4501443905
3.9185067013e+04 9.3041097367e+05 -21.5010308762
3.9287085417e+04 9.3008531683e+05 -21.5518817800
3.9389103821e+04 9.2975915629e+05 -21.6026970592
3.9491122224e+04 9.2943249412e+05 -21.6534766714
3.9593140628e+04 9.2910533239e+05 -21.7042205744
3.9695159032e+04 9.2877767316e+05 -21.7549287264
3.9797177435e+04 9.2844951849e+05 -21.8056010858
3.9899195839e+04 9.2812087047e+05 -21.8562376112
4.0001214243e+04 9.2779173113e+05 -21.9068382617
4.0103232647e+04 9.2746210256e+05 -21.9574029965
4.0205251050e+04 9.2713198680e+05 -22.0079317751
4.0307269454e+04 9.2680138592e+05 -22.0584245575
4.0409287858e+04 9.2647030197e+05 -22.1088813036
4.0511306261e+04 9.2613873702e+05 -22.1593019740
4.0613324665e+04 9.2580669313e+05 -22.2096865292
4.0715343069e+04 9.2547417233e+05 -22.2600349301
4.0817361472e+04 9.2514117669e+05 -22.3103471382
4.0919379876e+04 9.2480770827e+05 -22.3606231147
4.1021398280e+04 9.2447376910e+05 -22.4108628216
4.1123416683e+04 9.2413936125e+05 -22.4610662208
4.1225435087e+04 9.2380448675e+05 -22.5112332748
4.1327453491e+04 9.2346914766e+05 -22.5613639461
4.1429471894e+04 9.2313334602e+05 -22.6114581976
4.1531490298e+04 9.2279708387e+05 -22.6615159926
4.1633508702e+04 9.2246036326e+05 -22.7115372944
4.1735527105e+04 9.2212318622e+05 -22.7615220667
4.1837545509e+04 9.2178555480e+05 -22.8114702737
4.1939563913e+04 9.2144747104e+05 -22.8613818795
4.2041582316e+04 9.2110893697e+05 -22.9112568487
4.2143600720e+04 9.2076995462e+05 -22.9610951461
4.2245619124e+04 9.2043052602e+05 -23.0108967368
4.2347637528e+04 9.2009065322e+05 -23.0606615862
4.2449655931e+04 9.1975033823e+05 -23.1103896599
4.2551674335e+04 9.1940958309e+05 -23.1600809239
4.2653692739e+04 9.1906838982e+05 -23.2097353443
4.2755711142e+04 9.1872676044e+05 -23.2593528876
4.2857729546e+04 9.1838469698e+05 -23.3089335205
4.2959747950e+04 9.1804220146e+05 -23.3584772101
4.3061766353e+04 9.1769927590e+05 -23.4079839235
4.3163784757e+04 9.1735592232e+05 -23.4574536283
4.3265803161e+04 9.1701214272e+05 -23.5068862924
4.3367821564e+04 9.1666793913e+05 -23.5562818838
4.3469839968e+04 9.1632331355e+05 -23.6056403708
4.3571858372e+04 9.1597826799e+05 -23.6549617221
4.3673876775e+04 9.1563280447e+05 -23.7042459066
4.3775895179e+04 9.1528692498e+05 -23.7534928933
4.3877913583e+04 9.1494063153e+05 -23.8027026518
4.3979931986e+04 9.1459392613e+05 -23.8518751517
4.4081950390e+04 9.1424681076e+05 -23.9010103629
4.4183968794e+04 9.1389928744e+05 -23.9501082557
4.4285987197e+04 9.1355135814e+05 -23.9991688005
4.4388005601e+04 9.1320302488e+05 -24.0481919680
4.4490024005e+04 9.1285428963e+05 -24.0971777293
4.4592042408e+04 9.1250515439e+05 -24.1461260557
4.4694060812e+04 9.1215562115e+05 -24.1950369186
4.4796079216e+04 9.1180569188e+05 -24.2439102899
4.4898097620e+04 9.1145536858e+05 -24.2927461415
4.5000116023e+04 9.1110465321e+05 -24.3415444459
4.5102134427e+04 9.1075354777e+05 -24.3903051756
4.5204152831e+04 9.1040205422e+05 -24.4390283034
4.5306171234e+04 9.1005017453e+05 -24.4877138024
4.5408189638e+04 9.0969791069e+05 -24.5363616459
4.5510208042e+04 9.0934526466e+05 -24.5849718077
4.5612226445e+04 9.0899223840e+05 -24.6335442614
4.5714244849e+04 9.0863883387e+05 -24.6820789814
4.5816263253e+04 9.0828505305e+05 -24.7305759419
4.5918281656e+04 9.0793089789e+05 -24.7790351175
4.6020300060e+04 9.0757637034e+05 -24.8274564833
4.6122318464e+04 9.0722147237e+05 -24.8758400143
4.6224336867e+04 9.0686620591e+05 -24.9241856859
4.6326355271e+04 9.0651057293e+05 -24.9724934737
4.6428373675e+04 9.0615457537e+05 -25.0207633538
4.6530392078e+04 9.0579821517e+05 -25.0689953023
4.6632410482e+04 9.0544149427e+05 -25.1171892955
4.6734428886e+04 9.0508441463e+05 -25.1653453102
4.6836447289e+04 9.0472697816e+05 -25.2134633232
4.6938465693e+04 9.0436918681e+05 -25.2615433118
4.7040484097e+04 9.0401104251e+05 -25.3095852533
4.7142502500e+04 9.0365254718e+05 -25.3575891254
4.7244520904e+04 9.0329370276e+05 -25.4055549061
4.7346539308e+04 9.0293451116e+05 -25.4534825735
4.7448557712e+04 9.0257497431e+05 -25.5013721061
4.7550576115e+04 9.0221509413e+05 -25.5492234824
4.7652594519e+04 9.0185487253e+05 -25.5970366815
4.7754612923e+04 9.0149431142e+05 -25.6448116824
4.7856631326e+04 9.0113341273e+05 -25.6925484646
4.7958649730e+04 9.0077217834e+05 -25.7402470077
4.8060668134e+04 9.0041061017e+05 -25.7879072916
4.8162686537e+04 9.0004871012e+05 -25.8355292964
4.8264704941e+04 8.9968648009e+05 -25.8831130026
4.8366723345e+04 8.9932392198e+05 -25.9306583907
4.8468741748e+04 8.9896103767e+05 -25.9781654417
4.8570760152e+04 8.9859782906e+05 -26.0256341365
4.8672778556e+04 8.9823429804e+05 -26.0730644566
4.8774796959e+04 8.9787044650e+05 -26.1204563836
4.8876815363e+04 8.9750627630e+05 -26.1678098993
4.8978833767e+04 8.9714178934e+05 -26.2151249857
4.9080852170e+04 8.9677698749e+05 -26.2624016252
4.9182870574e+04 8.9641187263e+05 -26.3096398002
4.9284888978e+04 8.9604644661e+05 -26.3568394937
4.9386907381e+04 8.9568071132e+05 -26.4040006886
4.9488925785e+04 8.9531466861e+05 -26.4511233681
4.9590944189e+04 8.9494832035e+05 -26.4982075158
4.9692962593e+04 8.9458166840e+05 -26.5452531153
4.9794980996e+04 8.9421471460e+05 -26.5922601507
4.9896999400e+04 8.9384746082e+05 -26.6392286062
4.9999017804e+04 8.9347990889e+05 -26.6861584661
5.0101036207e+04 8.9311206068e+05 -26.7330497151
5.0203054611e+04 8.9274391802e+05 -26.7799023381
5.0305073015e+04 8.9237548275e+05 -26.8267163203
5.0407091418e+04 8.9200675671e+05 -26.8734916470
5.0509109822e+04 8.9163774173e+05 -26.9202283037
