Frequenz Impedanz Phase
1.9492922585e+03 5.3778908702e+00 -138.0841777804
1.9532928586e+03 5.3830409301e+00 -138.0231000841
1.9572934587e+03 5.3881966517e+00 -137.9621447799
1.9612940588e+03 5.3933580185e+00 -137.9013116052
1.9652946589e+03 5.3985250142e+00 -137.8406002977
1.9692952591e+03 5.4036976222e+00 -137.7800105955
1.9732958592e+03 5.4088758263e+00 -137.7195422369
1.9772964593e+03 5.4140596102e+00 -137.6591949607
1.9812970594e+03 5.4192489576e+00 -137.5989685060
1.9852976595e+03 5.4244438523e+00 -137.5388626122
1.9892982597e+03 5.4296442782e+00 -137.4788770191
1.9932988598e+03 5.4348502192e+00 -137.4190114669
