Frequenz Impedanz Phase
3.0309465893e+04 9.9999998087e-04 179.9890885924
3.0411484297e+04 9.9999998074e-04 179.9890518658
3.0513502701e+04 9.9999998062e-04 179.9890151392
3.0615521104e+04 9.9999998050e-04 179.9889784125
3.0717539508e+04 9.9999998037e-04 179.9889416859
3.0819557912e+04 9.9999998025e-04 179.9889049593
3.0921576315e+04 9.9999998013e-04 179.9888682327
3.1023594719e+04 9.9999998000e-04 179.9888315061
3.1125613123e+04 9.9999997988e-04 179.9887947794
3.1227631526e+04 9.9999997975e-04 179.9887580528
3.1329649930e+04 9.9999997963e-04 179.9887213262
3.1431668334e+04 9.9999997950e-04 179.9886845996
3.1533686737e+04 9.9999997937e-04 179.9886478729
3.1635705141e+04 9.9999997924e-04 179.9886111463
3.1737723545e+04 9.9999997912e-04 179.9885744197
3.1839741948e+04 9.9999997899e-04 179.9885376931
3.1941760352e+04 9.9999997886e-04 179.9885009664
3.2043778756e+04 9.9999997873e-04 179.9884642398
3.2145797159e+04 9.9999997860e-04 179.9884275132
3.2247815563e+04 9.9999997847e-04 179.9883907866
3.2349833967e+04 9.9999997834e-04 179.9883540599
3.2451852370e+04 9.9999997821e-04 179.9883173333
3.2553870774e+04 9.9999997808e-04 179.9882806067
3.2655889178e+04 9.9999997795e-04 179.9882438801
3.2757907582e+04 9.9999997782e-04 179.9882071534
3.2859925985e+04 9.9999997769e-04 179.9881704268
3.2961944389e+04 9.9999997755e-04 179.9881337002
3.3063962793e+04 9.9999997742e-04 179.9880969736
3.3165981196e+04 9.9999997729e-04 179.9880602470
3.3267999600e+04 9.9999997715e-04 179.9880235203
3.3370018004e+04 9.9999997702e-04 179.9879867937
3.3472036407e+04 9.9999997688e-04 179.9879500671
3.3574054811e+04 9.9999997675e-04 179.9879133405
3.3676073215e+04 9.9999997661e-04 179.9878766138
3.3778091618e+04 9.9999997648e-04 179.9878398872
3.3880110022e+04 9.9999997634e-04 179.9878031606
3.3982128426e+04 9.9999997621e-04 179.9877664340
3.4084146829e+04 9.9999997607e-04 179.9877297073
3.4186165233e+04 9.9999997593e-04 179.9876929807
3.4288183637e+04 9.9999997579e-04 179.9876562541
3.4390202040e+04 9.9999997565e-04 179.9876195275
3.4492220444e+04 9.9999997552e-04 179.9875828008
3.4594238848e+04 9.9999997538e-04 179.9875460742
3.4696257251e+04 9.9999997524e-04 179.9875093476
3.4798275655e+04 9.9999997510e-04 179.9874726210
3.4900294059e+04 9.9999997496e-04 179.9874358944
3.5002312462e+04 9.9999997482e-04 179.9873991677
3.5104330866e+04 9.9999997468e-04 179.9873624411
3.5206349270e+04 9.9999997453e-04 179.9873257145
3.5308367674e+04 9.9999997439e-04 179.9872889879
3.5410386077e+04 9.9999997425e-04 179.9872522612
3.5512404481e+04 9.9999997411e-04 179.9872155346
3.5614422885e+04 9.9999997396e-04 179.9871788080
3.5716441288e+04 9.9999997382e-04 179.9871420814
3.5818459692e+04 9.9999997368e-04 179.9871053547
3.5920478096e+04 9.9999997353e-04 179.9870686281
3.6022496499e+04 9.9999997339e-04 179.9870319015
3.6124514903e+04 9.9999997324e-04 179.9869951749
3.6226533307e+04 9.9999997310e-04 179.9869584482
3.6328551710e+04 9.9999997295e-04 179.9869217216
3.6430570114e+04 9.9999997280e-04 179.9868849950
3.6532588518e+04 9.9999997266e-04 179.9868482684
3.6634606921e+04 9.9999997251e-04 179.9868115418
3.6736625325e+04 9.9999997236e-04 179.9867748151
3.6838643729e+04 9.9999997221e-04 179.9867380885
3.6940662132e+04 9.9999997206e-04 179.9867013619
3.7042680536e+04 9.9999997191e-04 179.9866646353
3.7144698940e+04 9.9999997177e-04 179.9866279086
3.7246717343e+04 9.9999997162e-04 179.9865911820
3.7348735747e+04 9.9999997147e-04 179.9865544554
3.7450754151e+04 9.9999997131e-04 179.9865177288
