Freq.	V(n001)/I(V1)
2.28893135862727e+03	-4.00228088160856e+00,-2.19987945536180e+00
2.28933134662703e+03	-4.00228041698848e+00,-2.20029991622827e+00
2.28973133462679e+03	-4.00227995262407e+00,-2.20072037032609e+00
2.29013132262655e+03	-4.00227948851517e+00,-2.20114081765904e+00
2.29053131062631e+03	-4.00227902466164e+00,-2.20156125823090e+00
2.29093129862607e+03	-4.00227856106333e+00,-2.20198169204545e+00
2.29133128662583e+03	-4.00227809771992e+00,-2.20240211910656e+00
2.29173127462559e+03	-4.00227763463130e+00,-2.20282253941796e+00
2.29213126262535e+03	-4.00227717179733e+00,-2.20324295298342e+00
2.29253125062511e+03	-4.00227670921773e+00,-2.20366335980679e+00
2.29293123862487e+03	-4.00227624689236e+00,-2.20408375989182e+00
2.29333122662463e+03	-4.00227578482101e+00,-2.20450415324231e+00
2.29373121462439e+03	-4.00227532300358e+00,-2.20492453986197e+00
2.29413120262415e+03	-4.00227486143967e+00,-2.20534491975472e+00
2.29453119062391e+03	-4.00227440012931e+00,-2.20576529292419e+00
2.29493117862367e+03	-4.00227393907227e+00,-2.20618565937418e+00
2.29533116662343e+03	-4.00227347826817e+00,-2.20660601910858e+00
2.29573115462319e+03	-4.00227301771717e+00,-2.20702637213093e+00
2.29613114262295e+03	-4.00227255741875e+00,-2.20744671844520e+00
2.29653113062271e+03	-4.00227209737291e+00,-2.20786705805503e+00
2.29693111862247e+03	-4.00227163757941e+00,-2.20828739096423e+00
2.29733110662223e+03	-4.00227117803809e+00,-2.20870771717651e+00
2.29773109462199e+03	-4.00227071874871e+00,-2.20912803669566e+00
2.29813108262175e+03	-4.00227025971114e+00,-2.20954834952540e+00
2.29853107062151e+03	-4.00226980092517e+00,-2.20996865566948e+00
2.29893105862127e+03	-4.00226934239058e+00,-2.21038895513167e+00
2.29933104662103e+03	-4.00226888410722e+00,-2.21080924791568e+00
2.29973103462079e+03	-4.00226842607495e+00,-2.21122953402522e+00
2.30013102262055e+03	-4.00226796829352e+00,-2.21164981346407e+00
2.30053101062031e+03	-4.00226751076275e+00,-2.21207008623595e+00
2.30093099862007e+03	-4.00226705348243e+00,-2.21249035234460e+00
2.30133098661983e+03	-4.00226659645247e+00,-2.21291061179369e+00
2.30173097461959e+03	-4.00226613967263e+00,-2.21333086458698e+00
2.30213096261935e+03	-4.00226568314268e+00,-2.21375111072821e+00
2.30253095061911e+03	-4.00226522686252e+00,-2.21417135022104e+00
2.30293093861887e+03	-4.00226477083189e+00,-2.21459158306924e+00
2.30333092661863e+03	-4.00226431505064e+00,-2.21501180927649e+00
2.30373091461839e+03	-4.00226385951859e+00,-2.21543202884652e+00
2.30413090261815e+03	-4.00226340423558e+00,-2.21585224178298e+00
2.30453089061791e+03	-4.00226294920139e+00,-2.21627244808963e+00
2.30493087861767e+03	-4.00226249441584e+00,-2.21669264777015e+00
2.30533086661743e+03	-4.00226203987881e+00,-2.21711284082820e+00
2.30573085461719e+03	-4.00226158558997e+00,-2.21753302726756e+00
2.30613084261695e+03	-4.00226113154927e+00,-2.21795320709185e+00
2.30653083061671e+03	-4.00226067775650e+00,-2.21837338030477e+00
2.30693081861647e+03	-4.00226022421145e+00,-2.21879354691002e+00
2.30733080661623e+03	-4.00225977091392e+00,-2.21921370691129e+00
2.30773079461599e+03	-4.00225931786377e+00,-2.21963386031224e+00
2.30813078261575e+03	-4.00225886506082e+00,-2.22005400711655e+00
2.30853077061551e+03	-4.00225841250488e+00,-2.22047414732789e+00
2.30893075861527e+03	-4.00225796019576e+00,-2.22089428094995e+00
2.30933074661503e+03	-4.00225750813328e+00,-2.22131440798638e+00
2.30973073461479e+03	-4.00225705631728e+00,-2.22173452844084e+00
2.31013072261455e+03	-4.00225660474752e+00,-2.22215464231703e+00
2.31053071061431e+03	-4.00225615342394e+00,-2.22257474961854e+00
2.31093069861407e+03	-4.00225570234615e+00,-2.22299485034915e+00
2.31133068661383e+03	-4.00225525151413e+00,-2.22341494451243e+00
2.31173067461359e+03	-4.00225480092773e+00,-2.22383503211199e+00
2.31213066261335e+03	-4.00225435058669e+00,-2.22425511315155e+00
2.31253065061311e+03	-4.00225390049085e+00,-2.22467518763473e+00
2.31293063861287e+03	-4.00225345063997e+00,-2.22509525556522e+00
2.31333062661263e+03	-4.00225300103394e+00,-2.22551531694661e+00
2.31373061461239e+03	-4.00225255167261e+00,-2.22593537178253e+00
2.31413060261215e+03	-4.00225210255577e+00,-2.22635542007663e+00
2.31453059061191e+03	-4.00225165368321e+00,-2.22677546183256e+00
2.31493057861167e+03	-4.00225120505475e+00,-2.22719549705396e+00
2.31533056661143e+03	-4.00225075667026e+00,-2.22761552574441e+00
2.31573055461119e+03	-4.00225030852951e+00,-2.22803554790758e+00
2.31613054261095e+03	-4.00224986063232e+00,-2.22845556354709e+00
2.31653053061071e+03	-4.00224941297858e+00,-2.22887557266652e+00
2.31693051861047e+03	-4.00224896556805e+00,-2.22929557526952e+00
2.31733050661023e+03	-4.00224851840055e+00,-2.22971557135970e+00
2.31773049460999e+03	-4.00224807147602e+00,-2.23013556094061e+00
2.31813048260975e+03	-4.00224762479402e+00,-2.23055554401602e+00
2.31853047060951e+03	-4.00224717835463e+00,-2.23097552058937e+00
2.31893045860927e+03	-4.00224673215751e+00,-2.23139549066437e+00
2.31933044660903e+03	-4.00224628620264e+00,-2.23181545424451e+00
2.31973043460879e+03	-4.00224584048973e+00,-2.23223541133347e+00
2.32013042260855e+03	-4.00224539501863e+00,-2.23265536193483e+00
2.32053041060831e+03	-4.00224494978917e+00,-2.23307530605217e+00
2.32093039860807e+03	-4.00224450480114e+00,-2.23349524368910e+00
2.32133038660783e+03	-4.00224406005439e+00,-2.23391517484920e+00
2.32173037460759e+03	-4.00224361554872e+00,-2.23433509953607e+00
2.32213036260735e+03	-4.00224317128398e+00,-2.23475501775325e+00
2.32253035060711e+03	-4.00224272725996e+00,-2.23517492950437e+00
2.32293033860687e+03	-4.00224228347659e+00,-2.23559483479294e+00
2.32333032660663e+03	-4.00224183993359e+00,-2.23601473362258e+00
2.32373031460639e+03	-4.00224139663079e+00,-2.23643462599686e+00
2.32413030260615e+03	-4.00224095356805e+00,-2.23685451191934e+00
2.32453029060591e+03	-4.00224051074517e+00,-2.23727439139359e+00
2.32493027860567e+03	-4.00224006816200e+00,-2.23769426442316e+00
2.32533026660543e+03	-4.00223962581839e+00,-2.23811413101159e+00
2.32573025460519e+03	-4.00223918371409e+00,-2.23853399116250e+00
2.32613024260495e+03	-4.00223874184892e+00,-2.23895384487943e+00
2.32653023060471e+03	-4.00223830022283e+00,-2.23937369216587e+00
2.32693021860447e+03	-4.00223785883551e+00,-2.23979353302545e+00
2.32733020660423e+03	-4.00223741768687e+00,-2.24021336746166e+00
2.32773019460399e+03	-4.00223697677664e+00,-2.24063319547810e+00
2.32813018260375e+03	-4.00223653610479e+00,-2.24105301707823e+00
2.32853017060351e+03	-4.00223609567104e+00,-2.24147283226566e+00
2.32893015860327e+03	-4.00223565547524e+00,-2.24189264104390e+00
2.32933014660303e+03	-4.00223521551721e+00,-2.24231244341650e+00
2.32973013460279e+03	-4.00223477579679e+00,-2.24273223938697e+00
2.33013012260255e+03	-4.00223433631384e+00,-2.24315202895883e+00
2.33053011060231e+03	-4.00223389706810e+00,-2.24357181213566e+00
2.33093009860207e+03	-4.00223345805955e+00,-2.24399158892088e+00
2.33133008660183e+03	-4.00223301928778e+00,-2.24441135931816e+00
2.33173007460159e+03	-4.00223258075285e+00,-2.24483112333087e+00
2.33213006260135e+03	-4.00223214245445e+00,-2.24525088096262e+00
2.33253005060111e+03	-4.00223170439245e+00,-2.24567063221690e+00
2.33293003860087e+03	-4.00223126656678e+00,-2.24609037709715e+00
2.33333002660063e+03	-4.00223082897708e+00,-2.24651011560699e+00
2.33373001460039e+03	-4.00223039162331e+00,-2.24692984774985e+00
2.33413000260015e+03	-4.00222995450522e+00,-2.24734957352929e+00
2.33452999059991e+03	-4.00222951762263e+00,-2.24776929294880e+00
2.33492997859967e+03	-4.00222908097549e+00,-2.24818900601180e+00
2.33532996659943e+03	-4.00222864456352e+00,-2.24860871272186e+00
2.33572995459919e+03	-4.00222820838662e+00,-2.24902841308243e+00
2.33612994259895e+03	-4.00222777244450e+00,-2.24944810709707e+00
2.33652993059871e+03	-4.00222733673715e+00,-2.24986779476918e+00
2.33692991859847e+03	-4.00222690126426e+00,-2.25028747610231e+00
2.33732990659823e+03	-4.00222646602576e+00,-2.25070715109989e+00
2.33772989459799e+03	-4.00222603102143e+00,-2.25112681976543e+00
2.33812988259775e+03	-4.00222559625113e+00,-2.25154648210238e+00
2.33852987059751e+03	-4.00222516171466e+00,-2.25196613811425e+00
2.33892985859727e+03	-4.00222472741187e+00,-2.25238578780448e+00
2.33932984659703e+03	-4.00222429334251e+00,-2.25280543117661e+00
2.33972983459679e+03	-4.00222385950662e+00,-2.25322506823396e+00
2.34012982259655e+03	-4.00222342590378e+00,-2.25364469898014e+00
2.34052981059631e+03	-4.00222299253399e+00,-2.25406432341853e+00
2.34092979859607e+03	-4.00222255939702e+00,-2.25448394155262e+00
2.34132978659583e+03	-4.00222212649272e+00,-2.25490355338585e+00
2.34172977459559e+03	-4.00222169382090e+00,-2.25532315892169e+00
2.34212976259535e+03	-4.00222126138138e+00,-2.25574275816358e+00
2.34252975059511e+03	-4.00222082917407e+00,-2.25616235111495e+00
2.34292973859487e+03	-4.00222039719868e+00,-2.25658193777930e+00
2.34332972659463e+03	-4.00221996545510e+00,-2.25700151816005e+00
2.34372971459439e+03	-4.00221953394323e+00,-2.25742109226059e+00
2.34412970259415e+03	-4.00221910266279e+00,-2.25784066008443e+00
2.34452969059391e+03	-4.00221867161372e+00,-2.25826022163494e+00
2.34492967859367e+03	-4.00221824079577e+00,-2.25867977691561e+00
2.34532966659343e+03	-4.00221781020874e+00,-2.25909932592987e+00
2.34572965459319e+03	-4.00221737985262e+00,-2.25951886868108e+00
2.34612964259295e+03	-4.00221694972717e+00,-2.25993840517269e+00
2.34652963059271e+03	-4.00221651983212e+00,-2.26035793540819e+00
2.34692961859247e+03	-4.00221609016739e+00,-2.26077745939095e+00
2.34732960659223e+03	-4.00221566073290e+00,-2.26119697712434e+00
2.34772959459199e+03	-4.00221523152833e+00,-2.26161648861186e+00
2.34812958259175e+03	-4.00221480255352e+00,-2.26203599385693e+00
2.34852957059151e+03	-4.00221437380846e+00,-2.26245549286285e+00
2.34892955859127e+03	-4.00221394529275e+00,-2.26287498563318e+00
2.34932954659103e+03	-4.00221351700654e+00,-2.26329447217114e+00
2.34972953459079e+03	-4.00221308894935e+00,-2.26371395248031e+00
2.35012952259055e+03	-4.00221266112121e+00,-2.26413342656397e+00
2.35052951059031e+03	-4.00221223352189e+00,-2.26455289442557e+00
2.35092949859007e+03	-4.00221180615125e+00,-2.26497235606849e+00
2.35132948658983e+03	-4.00221137900907e+00,-2.26539181149615e+00
2.35172947458959e+03	-4.00221095209523e+00,-2.26581126071190e+00
2.35212946258935e+03	-4.00221052540954e+00,-2.26623070371918e+00
2.35252945058911e+03	-4.00221009895189e+00,-2.26665014052130e+00
2.35292943858887e+03	-4.00220967272202e+00,-2.26706957112172e+00
2.35332942658863e+03	-4.00220924671991e+00,-2.26748899552375e+00
2.35372941458839e+03	-4.00220882094522e+00,-2.26790841373084e+00
2.35412940258815e+03	-4.00220839539788e+00,-2.26832782574633e+00
2.35452939058791e+03	-4.00220797007777e+00,-2.26874723157356e+00
2.35492937858767e+03	-4.00220754498469e+00,-2.26916663121593e+00
2.35532936658743e+03	-4.00220712011846e+00,-2.26958602467681e+00
2.35572935458719e+03	-4.00220669547892e+00,-2.27000541195957e+00
2.35612934258695e+03	-4.00220627106585e+00,-2.27042479306760e+00
2.35652933058671e+03	-4.00220584687916e+00,-2.27084416800421e+00
2.35692931858647e+03	-4.00220542291873e+00,-2.27126353677275e+00
2.35732930658623e+03	-4.00220499918432e+00,-2.27168289937661e+00
2.35772929458599e+03	-4.00220457567580e+00,-2.27210225581912e+00
2.35812928258575e+03	-4.00220415239303e+00,-2.27252160610363e+00
2.35852927058551e+03	-4.00220372933575e+00,-2.27294095023355e+00
2.35892925858527e+03	-4.00220330650387e+00,-2.27336028821216e+00
2.35932924658503e+03	-4.00220288389727e+00,-2.27377962004279e+00
2.35972923458479e+03	-4.00220246151567e+00,-2.27419894572886e+00
2.36012922258455e+03	-4.00220203935901e+00,-2.27461826527363e+00
2.36052921058431e+03	-4.00220161742714e+00,-2.27503757868045e+00
2.36092919858407e+03	-4.00220119571980e+00,-2.27545688595269e+00
2.36132918658383e+03	-4.00220077423691e+00,-2.27587618709365e+00
2.36172917458359e+03	-4.00220035297826e+00,-2.27629548210668e+00
2.36212916258335e+03	-4.00219993194376e+00,-2.27671477099506e+00
2.36252915058311e+03	-4.00219951113325e+00,-2.27713405376212e+00
2.36292913858287e+03	-4.00219909054637e+00,-2.27755333041130e+00
2.36332912658263e+03	-4.00219867018323e+00,-2.27797260094575e+00
2.36372911458239e+03	-4.00219825004348e+00,-2.27839186536890e+00
2.36412910258215e+03	-4.00219783012710e+00,-2.27881112368400e+00
2.36452909058191e+03	-4.00219741043387e+00,-2.27923037589437e+00
2.36492907858167e+03	-4.00219699096347e+00,-2.27964962200343e+00
2.36532906658143e+03	-4.00219657171603e+00,-2.28006886201431e+00
2.36572905458119e+03	-4.00219615269127e+00,-2.28048809593039e+00
2.36612904258095e+03	-4.00219573388902e+00,-2.28090732375496e+00
2.36652903058071e+03	-4.00219531530899e+00,-2.28132654549142e+00
2.36692901858047e+03	-4.00219489695125e+00,-2.28174576114292e+00
2.36732900658023e+03	-4.00219447881550e+00,-2.28216497071284e+00
2.36772899457999e+03	-4.00219406090166e+00,-2.28258417420443e+00
2.36812898257975e+03	-4.00219364320945e+00,-2.28300337162103e+00
2.36852897057951e+03	-4.00219322573887e+00,-2.28342256296587e+00
2.36892895857927e+03	-4.00219280848965e+00,-2.28384174824227e+00
2.36932894657903e+03	-4.00219239146165e+00,-2.28426092745351e+00
2.36972893457879e+03	-4.00219197465481e+00,-2.28468010060283e+00
2.37012892257855e+03	-4.00219155806879e+00,-2.28509926769358e+00
2.37052891057831e+03	-4.00219114170355e+00,-2.28551842872899e+00
2.37092889857807e+03	-4.00219072555898e+00,-2.28593758371231e+00
2.37132888657783e+03	-4.00219030963480e+00,-2.28635673264686e+00
2.37172887457759e+03	-4.00218989393092e+00,-2.28677587553589e+00
2.37212886257735e+03	-4.00218947844719e+00,-2.28719501238265e+00
2.37252885057711e+03	-4.00218906318336e+00,-2.28761414319045e+00
2.37292883857687e+03	-4.00218864813939e+00,-2.28803326796250e+00
2.37332882657663e+03	-4.00218823331515e+00,-2.28845238670204e+00
2.37372881457639e+03	-4.00218781871030e+00,-2.28887149941242e+00
2.37412880257615e+03	-4.00218740432488e+00,-2.28929060609679e+00
2.37452879057591e+03	-4.00218699015867e+00,-2.28970970675844e+00
2.37492877857567e+03	-4.00218657621143e+00,-2.29012880140066e+00
2.37532876657543e+03	-4.00218616248316e+00,-2.29054789002661e+00
2.37572875457519e+03	-4.00218574897351e+00,-2.29096697263964e+00
2.37612874257495e+03	-4.00218533568244e+00,-2.29138604924294e+00
2.37652873057471e+03	-4.00218492260987e+00,-2.29180511983969e+00
2.37692871857447e+03	-4.00218450975541e+00,-2.29222418443328e+00
2.37732870657423e+03	-4.00218409711921e+00,-2.29264324302675e+00
2.37772869457399e+03	-4.00218368470093e+00,-2.29306229562345e+00
2.37812868257375e+03	-4.00218327250038e+00,-2.29348134222663e+00
2.37852867057351e+03	-4.00218286051747e+00,-2.29390038283947e+00
2.37892865857327e+03	-4.00218244875201e+00,-2.29431941746523e+00
2.37932864657303e+03	-4.00218203720391e+00,-2.29473844610708e+00
2.37972863457279e+03	-4.00218162587305e+00,-2.29515746876824e+00
2.38012862257255e+03	-4.00218121475916e+00,-2.29557648545198e+00
2.38052861057231e+03	-4.00218080386213e+00,-2.29599549616150e+00
2.38092859857207e+03	-4.00218039318180e+00,-2.29641450090001e+00
2.38132858657183e+03	-4.00217998271803e+00,-2.29683349967072e+00
2.38172857457159e+03	-4.00217957247064e+00,-2.29725249247684e+00
2.38212856257135e+03	-4.00217916243954e+00,-2.29767147932156e+00
2.38252855057111e+03	-4.00217875262456e+00,-2.29809046020808e+00
2.38292853857087e+03	-4.00217834302545e+00,-2.29850943513966e+00
2.38332852657063e+03	-4.00217793364221e+00,-2.29892840411941e+00
2.38372851457039e+03	-4.00217752447452e+00,-2.29934736715064e+00
2.38412850257015e+03	-4.00217711552240e+00,-2.29976632423642e+00
2.38452849056991e+03	-4.00217670678554e+00,-2.30018527538005e+00
2.38492847856967e+03	-4.00217629826393e+00,-2.30060422058463e+00
2.38532846656943e+03	-4.00217588995729e+00,-2.30102315985343e+00
2.38572845456919e+03	-4.00217548186545e+00,-2.30144209318963e+00
2.38612844256895e+03	-4.00217507398851e+00,-2.30186102059629e+00
2.38652843056871e+03	-4.00217466632597e+00,-2.30227994207678e+00
2.38692841856847e+03	-4.00217425887794e+00,-2.30269885763412e+00
2.38732840656823e+03	-4.00217385164412e+00,-2.30311776727159e+00
2.38772839456799e+03	-4.00217344462445e+00,-2.30353667099230e+00
2.38812838256775e+03	-4.00217303781875e+00,-2.30395556879944e+00
2.38852837056751e+03	-4.00217263122684e+00,-2.30437446069620e+00
2.38892835856727e+03	-4.00217222484853e+00,-2.30479334668575e+00
2.38932834656703e+03	-4.00217181868381e+00,-2.30521222677120e+00
2.38972833456679e+03	-4.00217141273236e+00,-2.30563110095580e+00
2.39012832256655e+03	-4.00217100699423e+00,-2.30604996924259e+00
2.39052831056631e+03	-4.00217060146908e+00,-2.30646883163485e+00
2.39092829856607e+03	-4.00217019615680e+00,-2.30688768813570e+00
2.39132828656583e+03	-4.00216979105740e+00,-2.30730653874821e+00
2.39172827456559e+03	-4.00216938617050e+00,-2.30772538347565e+00
2.39212826256535e+03	-4.00216898149607e+00,-2.30814422232111e+00
2.39252825056511e+03	-4.00216857703398e+00,-2.30856305528773e+00
2.39292823856487e+03	-4.00216817278395e+00,-2.30898188237872e+00
2.39332822656463e+03	-4.00216776874600e+00,-2.30940070359712e+00
2.39372821456439e+03	-4.00216736491989e+00,-2.30981951894615e+00
2.39412820256415e+03	-4.00216696130548e+00,-2.31023832842890e+00
2.39452819056391e+03	-4.00216655790266e+00,-2.31065713204852e+00
2.39492817856367e+03	-4.00216615471117e+00,-2.31107592980818e+00
2.39532816656343e+03	-4.00216575173092e+00,-2.31149472171100e+00
2.39572815456319e+03	-4.00216534896179e+00,-2.31191350776008e+00
2.39612814256295e+03	-4.00216494640365e+00,-2.31233228795853e+00
2.39652813056271e+03	-4.00216454405633e+00,-2.31275106230950e+00
2.39692811856247e+03	-4.00216414191961e+00,-2.31316983081614e+00
2.39732810656223e+03	-4.00216373999351e+00,-2.31358859348147e+00
2.39772809456199e+03	-4.00216333827765e+00,-2.31400735030876e+00
2.39812808256175e+03	-4.00216293677212e+00,-2.31442610130097e+00
2.39852807056151e+03	-4.00216253547654e+00,-2.31484484646136e+00
2.39892805856127e+03	-4.00216213439095e+00,-2.31526358579292e+00
2.39932804656103e+03	-4.00216173351512e+00,-2.31568231929882e+00
2.39972803456079e+03	-4.00216133284889e+00,-2.31610104698215e+00
2.40012802256055e+03	-4.00216093239216e+00,-2.31651976884602e+00
2.40052801056031e+03	-4.00216053214468e+00,-2.31693848489356e+00
2.40092799856007e+03	-4.00216013210651e+00,-2.31735719512776e+00
2.40132798655983e+03	-4.00215973227728e+00,-2.31777589955186e+00
2.40172797455959e+03	-4.00215933265699e+00,-2.31819459816885e+00
2.40212796255935e+03	-4.00215893324537e+00,-2.31861329098189e+00
2.40252795055911e+03	-4.00215853404244e+00,-2.31903197799400e+00
2.40292793855887e+03	-4.00215813504786e+00,-2.31945065920836e+00
2.40332792655863e+03	-4.00215773626164e+00,-2.31986933462798e+00
2.40372791455839e+03	-4.00215733768351e+00,-2.32028800425600e+00
2.40412790255815e+03	-4.00215693931344e+00,-2.32070666809544e+00
2.40452789055791e+03	-4.00215654115120e+00,-2.32112532614944e+00
2.40492787855767e+03	-4.00215614319669e+00,-2.32154397842103e+00
2.40532786655743e+03	-4.00215574544973e+00,-2.32196262491331e+00
2.40572785455719e+03	-4.00215534791022e+00,-2.32238126562934e+00
2.40612784255695e+03	-4.00215495057799e+00,-2.32279990057220e+00
2.40652783055671e+03	-4.00215455345284e+00,-2.32321852974498e+00
2.40692781855647e+03	-4.00215415653467e+00,-2.32363715315073e+00
2.40732780655623e+03	-4.00215375982341e+00,-2.32405577079246e+00
2.40772779455599e+03	-4.00215336331883e+00,-2.32447438267329e+00
2.40812778255575e+03	-4.00215296702075e+00,-2.32489298879630e+00
2.40852777055551e+03	-4.00215257092911e+00,-2.32531158916449e+00
2.40892775855527e+03	-4.00215217504374e+00,-2.32573018378094e+00
2.40932774655503e+03	-4.00215177936444e+00,-2.32614877264873e+00
2.40972773455479e+03	-4.00215138389116e+00,-2.32656735577086e+00
2.41012772255455e+03	-4.00215098862365e+00,-2.32698593315043e+00
2.41052771055431e+03	-4.00215059356185e+00,-2.32740450479045e+00
2.41092769855407e+03	-4.00215019870563e+00,-2.32782307069395e+00
2.41132768655383e+03	-4.00214980405475e+00,-2.32824163086402e+00
2.41172767455359e+03	-4.00214940960916e+00,-2.32866018530366e+00
2.41212766255335e+03	-4.00214901536865e+00,-2.32907873401594e+00
2.41252765055311e+03	-4.00214862133307e+00,-2.32949727700390e+00
2.41292763855287e+03	-4.00214822750237e+00,-2.32991581427052e+00
2.41332762655263e+03	-4.00214783387629e+00,-2.33033434581889e+00
2.41372761455239e+03	-4.00214744045480e+00,-2.33075287165199e+00
2.41412760255215e+03	-4.00214704723772e+00,-2.33117139177286e+00
2.41452759055191e+03	-4.00214665422482e+00,-2.33158990618457e+00
2.41492757855167e+03	-4.00214626141603e+00,-2.33200841489010e+00
2.41532756655143e+03	-4.00214586881123e+00,-2.33242691789246e+00
2.41572755455119e+03	-4.00214547641024e+00,-2.33284541519471e+00
2.41612754255095e+03	-4.00214508421292e+00,-2.33326390679983e+00
2.41652753055071e+03	-4.00214469221911e+00,-2.33368239271087e+00
2.41692751855047e+03	-4.00214430042879e+00,-2.33410087293076e+00
2.41732750655023e+03	-4.00214390884156e+00,-2.33451934746266e+00
2.41772749454999e+03	-4.00214351745758e+00,-2.33493781630940e+00
2.41812748254975e+03	-4.00214312627644e+00,-2.33535627947415e+00
2.41852747054951e+03	-4.00214273529824e+00,-2.33577473695977e+00
2.41892745854927e+03	-4.00214234452268e+00,-2.33619318876934e+00
2.41932744654903e+03	-4.00214195394963e+00,-2.33661163490587e+00
2.41972743454879e+03	-4.00214156357899e+00,-2.33703007537232e+00
2.42012742254855e+03	-4.00214117341067e+00,-2.33744851017167e+00
2.42052741054831e+03	-4.00214078344440e+00,-2.33786693930698e+00
2.42092739854807e+03	-4.00214039368012e+00,-2.33828536278118e+00
2.42132738654783e+03	-4.00214000411772e+00,-2.33870378059726e+00
2.42172737454759e+03	-4.00213961475695e+00,-2.33912219275826e+00
2.42212736254735e+03	-4.00213922559776e+00,-2.33954059926710e+00
2.42252735054711e+03	-4.00213883664003e+00,-2.33995900012678e+00
2.42292733854687e+03	-4.00213844788342e+00,-2.34037739534036e+00
2.42332732654663e+03	-4.00213805932804e+00,-2.34079578491071e+00
2.42372731454639e+03	-4.00213767097377e+00,-2.34121416884077e+00
2.42412730254615e+03	-4.00213728282022e+00,-2.34163254713366e+00
2.42452729054591e+03	-4.00213689486735e+00,-2.34205091979229e+00
2.42492727854567e+03	-4.00213650711517e+00,-2.34246928681956e+00
2.42532726654543e+03	-4.00213611956326e+00,-2.34288764821858e+00
2.42572725454519e+03	-4.00213573221179e+00,-2.34330600399214e+00
2.42612724254495e+03	-4.00213534506046e+00,-2.34372435414331e+00
2.42652723054471e+03	-4.00213495810916e+00,-2.34414269867502e+00
2.42692721854447e+03	-4.00213457135763e+00,-2.34456103759030e+00
2.42732720654423e+03	-4.00213418480595e+00,-2.34497937089198e+00
2.42772719454399e+03	-4.00213379845382e+00,-2.34539769858311e+00
2.42812718254375e+03	-4.00213341230111e+00,-2.34581602066665e+00
2.42852717054351e+03	-4.00213302634780e+00,-2.34623433714545e+00
2.42892715854327e+03	-4.00213264059359e+00,-2.34665264802258e+00
2.42932714654303e+03	-4.00213225503848e+00,-2.34707095330089e+00
2.42972713454279e+03	-4.00213186968228e+00,-2.34748925298336e+00
2.43012712254255e+03	-4.00213148452487e+00,-2.34790754707294e+00
2.43052711054231e+03	-4.00213109956599e+00,-2.34832583557260e+00
2.43092709854207e+03	-4.00213071480564e+00,-2.34874411848523e+00
2.43132708654183e+03	-4.00213033024373e+00,-2.34916239581371e+00
2.43172707454159e+03	-4.00212994587998e+00,-2.34958066756109e+00
2.43212706254135e+03	-4.00212956171425e+00,-2.34999893373028e+00
2.43252705054111e+03	-4.00212917774648e+00,-2.35041719432417e+00
2.43292703854087e+03	-4.00212879397659e+00,-2.35083544934565e+00
2.43332702654063e+03	-4.00212841040431e+00,-2.35125369879774e+00
2.43372701454039e+03	-4.00212802702960e+00,-2.35167194268328e+00
2.43412700254015e+03	-4.00212764385218e+00,-2.35209018100529e+00
2.43452699053991e+03	-4.00212726087213e+00,-2.35250841376657e+00
2.43492697853967e+03	-4.00212687808919e+00,-2.35292664097009e+00
2.43532696653943e+03	-4.00212649550319e+00,-2.35334486261880e+00
2.43572695453919e+03	-4.00212611311408e+00,-2.35376307871555e+00
2.43612694253895e+03	-4.00212573092159e+00,-2.35418128926333e+00
2.43652693053871e+03	-4.00212534892579e+00,-2.35459949426494e+00
2.43692691853847e+03	-4.00212496712635e+00,-2.35501769372340e+00
2.43732690653823e+03	-4.00212458552320e+00,-2.35543588764155e+00
2.43772689453799e+03	-4.00212420411627e+00,-2.35585407602228e+00
2.43812688253775e+03	-4.00212382290534e+00,-2.35627225886854e+00
2.43852687053751e+03	-4.00212344189033e+00,-2.35669043618318e+00
2.43892685853727e+03	-4.00212306107103e+00,-2.35710860796915e+00
2.43932684653703e+03	-4.00212268044741e+00,-2.35752677422928e+00
2.43972683453679e+03	-4.00212230001922e+00,-2.35794493496653e+00
2.44012682253655e+03	-4.00212191978642e+00,-2.35836309018373e+00
2.44052681053631e+03	-4.00212153974881e+00,-2.35878123988382e+00
2.44092679853607e+03	-4.00212115990635e+00,-2.35919938406962e+00
2.44132678653583e+03	-4.00212078025881e+00,-2.35961752274406e+00
2.44172677453559e+03	-4.00212040080605e+00,-2.36003565591005e+00
2.44212676253535e+03	-4.00212002154797e+00,-2.36045378357043e+00
2.44252675053511e+03	-4.00211964248442e+00,-2.36087190572809e+00
2.44292673853487e+03	-4.00211926361531e+00,-2.36129002238588e+00
2.44332672653463e+03	-4.00211888494046e+00,-2.36170813354670e+00
2.44372671453439e+03	-4.00211850645981e+00,-2.36212623921339e+00
2.44412670253415e+03	-4.00211812817307e+00,-2.36254433938890e+00
2.44452669053391e+03	-4.00211775008029e+00,-2.36296243407600e+00
2.44492667853367e+03	-4.00211737218117e+00,-2.36338052327764e+00
2.44532666653343e+03	-4.00211699447570e+00,-2.36379860699663e+00
2.44572665453319e+03	-4.00211661696370e+00,-2.36421668523583e+00
2.44612664253295e+03	-4.00211623964507e+00,-2.36463475799811e+00
2.44652663053271e+03	-4.00211586251967e+00,-2.36505282528631e+00
2.44692661853248e+03	-4.00211548558725e+00,-2.36547088710337e+00
2.44732660653224e+03	-4.00211510884784e+00,-2.36588894345203e+00
2.44772659453200e+03	-4.00211473230116e+00,-2.36630699433525e+00
2.44812658253176e+03	-4.00211435594725e+00,-2.36672503975577e+00
